,(Intercept),FinFSLdat_AnnEsts,FinWestSST_AnnEsts,FinWestSST_SummerDat,FSL_months_Apr,FSLdat_Spring,s(Ages),SST_West_Months_Jul,SST_West_Months_Jun,SST_West_Months_Oct,SST_West_Months_Sep,WestSST_Spring,WestSST_Winter,df,logLik,AICc,delta,weight
3085,63.25124761,NA,NA,0.036536506,3.757359177,NA,NA,NA,NA,NA,NA,0.347992894,-2.789629644,7,-3736.945435,7487.982598,882.4583253,1.20E-193
3079,66.85938662,NA,-1.403934954,0.182555894,NA,NA,NA,NA,NA,NA,NA,1.16974856,-2.309403145,7,-3736.956928,7488.005584,882.4813114,1.19E-193
2881,58.94411425,NA,NA,NA,NA,NA,NA,1.053632126,NA,0.624427027,-0.025022642,NA,-3.656706019,7,-3736.987569,7488.066866,882.5425933,1.15E-193
2119,64.17657255,NA,-0.788221499,0.580070012,NA,NA,NA,1.047635739,NA,NA,NA,NA,-3.156236845,7,-3737.008431,7488.10859,882.5843169,1.13E-193
3727,69.2779508,NA,-1.271648821,0.025089641,2.703368185,NA,NA,NA,0.050452461,NA,-0.24961992,1.234765131,-2.389887274,10,-3733.970275,7488.121174,882.5969012,1.12E-193
2631,65.92332897,NA,-1.07678918,0.494824311,NA,NA,NA,1.23962632,NA,NA,0.614327944,NA,-3.63060184,8,-3736.007886,7488.133805,882.609532,1.12E-193
3905,59.86190974,NA,NA,NA,NA,NA,NA,1.043700573,NA,0.778812676,0.113388841,-0.387608856,-3.598579767,8,-3736.038376,7488.194784,882.6705114,1.08E-193
2697,66.65973884,NA,NA,NA,4.138838705,NA,NA,NA,0.200684166,NA,0.119892144,NA,-2.927140669,7,-3737.12995,7488.351628,882.8273551,1.00E-193
2699,71.69986112,NA,-0.638214655,NA,3.892453853,NA,NA,NA,0.118371358,NA,0.319501972,NA,-2.61589862,8,-3736.132182,7488.382397,882.8581246,9.86E-194
2311,64.71889613,NA,-1.067363173,0.273210774,NA,NA,NA,NA,NA,0.650695618,NA,NA,-2.13841115,7,-3737.146076,7488.38388,882.8596075,9.85E-194
2819,68.3411684,NA,-1.076462033,NA,NA,NA,NA,NA,NA,0.679760332,0.054487578,NA,-2.097686579,7,-3737.146341,7488.384409,882.8601366,9.85E-194
1045,56.57357129,NA,NA,-0.088088016,NA,2.385994024,NA,NA,NA,NA,NA,-1.947705167,NA,6,-3738.172399,7488.41399,882.8897177,9.70E-194
2115,71.80496544,NA,-0.688238277,NA,NA,NA,NA,0.87016303,NA,NA,NA,NA,-2.844726864,6,-3738.216255,7488.50125,882.9769772,9.29E-194
2189,65.37761426,NA,NA,0.109246324,3.876749371,NA,NA,NA,0.190445229,NA,NA,NA,-2.843977348,7,-3737.208432,7488.508592,882.9843193,9.25E-194
2575,70.00560366,NA,-0.668947113,0.115226023,3.572064696,NA,NA,NA,NA,NA,0.291775625,NA,-2.459316641,8,-3736.201249,7488.520531,882.9962587,9.20E-194
3335,65.32301689,NA,-1.203793285,0.234199759,NA,NA,NA,NA,NA,0.512094616,NA,0.346437216,-2.187708682,8,-3736.202606,7488.523245,882.9989725,9.19E-194
2435,68.28053927,NA,-1.056465194,NA,NA,NA,NA,NA,0.014051818,0.689793701,NA,NA,-2.087540024,7,-3737.244775,7488.581278,883.0570056,8.92E-194
3459,68.42969775,NA,-1.263670769,NA,NA,NA,NA,NA,0.016971949,0.471358588,NA,0.523913596,-2.180663,8,-3736.248,7488.614032,883.0897595,8.78E-194
2573,64.8277298,NA,NA,0.09499642,3.890385866,NA,NA,NA,NA,NA,0.083260947,NA,-2.682475797,7,-3737.273345,7488.638419,883.1141461,8.67E-194
3977,64.10618526,NA,NA,NA,3.587749358,NA,NA,NA,0.143251991,0.656861417,0.026121578,-0.537742564,-2.730952447,9,-3735.266351,7488.680363,883.1560905,8.49E-194
2953,62.87075909,NA,NA,NA,3.510702768,NA,NA,NA,0.166394471,0.442396587,-0.166300395,NA,-2.820003059,8,-3736.29719,7488.712413,883.1881405,8.36E-194
3853,62.23856072,NA,NA,0.1172026,3.282763298,NA,NA,NA,NA,0.689521946,0.012513165,-0.613716112,-2.545597002,9,-3735.332951,7488.813563,883.2892906,7.94E-194
2113,65.29805665,NA,NA,NA,NA,NA,NA,0.779770213,NA,NA,NA,NA,-3.137671598,5,-3739.388549,7488.826158,883.3018856,7.89E-194
3721,63.81827722,NA,NA,NA,3.786037851,NA,NA,NA,0.20670389,NA,-0.186355659,0.497290607,-2.961439843,8,-3736.387304,7488.89264,883.3683678,7.64E-194
3983,68.0935559,NA,-1.106101517,0.07070288,2.583049369,NA,NA,NA,0.025444484,0.444523594,-0.105377382,0.429362715,-2.303233337,11,-3733.348099,7488.913125,883.3888527,7.56E-194
3909,54.44745347,NA,NA,0.443110928,NA,NA,NA,1.121878341,NA,0.824690639,0.084236328,-0.58063247,-3.709367274,9,-3735.396287,7488.940236,883.4159638,7.46E-194
2829,61.36805078,NA,NA,0.075166902,3.308372079,NA,NA,NA,NA,0.446722974,-0.198483524,NA,-2.616622821,8,-3736.417019,7488.95207,883.4277976,7.41E-194
3141,54.86627466,NA,NA,0.383520062,NA,NA,NA,1.077258017,NA,NA,NA,0.61202908,-3.907435049,7,-3737.449906,7488.991539,883.4672668,7.27E-194
2191,69.22394594,NA,-0.522748956,0.164830228,3.582698095,NA,NA,NA,0.112010492,NA,NA,NA,-2.463518349,8,-3736.437488,7488.993008,883.4687358,7.26E-194
2117,57.73326881,NA,NA,0.511807924,NA,NA,NA,0.924770639,NA,NA,NA,NA,-3.450068932,6,-3738.465238,7488.999216,883.4749435,7.24E-194
3715,68.82207915,NA,-1.443598117,NA,NA,NA,NA,NA,0.037252268,NA,-0.292837701,1.460979113,-2.211146238,8,-3736.452233,7489.022499,883.4982262,7.16E-194
2885,53.56789383,NA,NA,0.405723236,NA,NA,NA,1.129740321,NA,0.596040283,-0.114826325,NA,-3.784642737,8,-3736.458319,7489.034672,883.510399,7.11E-194
3591,66.19888434,NA,-1.412591886,0.198464795,NA,NA,NA,NA,NA,NA,-0.316948344,1.383319165,-2.187652384,8,-3736.468644,7489.05532,883.5310477,7.04E-194
2959,67.80773072,NA,-0.969843062,0.096931159,2.656933427,NA,NA,NA,0.025032526,0.593634637,0.01282417,NA,-2.30157165,10,-3734.47519,7489.131005,883.606732,6.78E-194
2445,62.24067944,NA,NA,0.03429842,3.425125327,NA,NA,NA,0.176636933,0.39565965,NA,NA,-2.946233084,8,-3736.520599,7489.159231,883.6349584,6.68E-194
3649,59.30385421,NA,NA,NA,NA,NA,NA,0.995556139,NA,NA,-0.15014625,0.840588742,-3.71470385,7,-3737.550991,7489.19371,883.6694376,6.57E-194
3597,62.66307608,NA,NA,0.053441223,3.66169623,NA,NA,NA,NA,NA,-0.203231739,0.482872058,-2.710188554,8,-3736.549085,7489.216203,883.6919302,6.50E-194
2305,60.38535567,NA,NA,NA,NA,NA,NA,NA,NA,0.482244064,NA,NA,-2.569925217,5,-3739.584963,7489.218986,883.6947135,6.49E-194
3469,62.58038582,NA,NA,0.110304494,3.294110068,NA,NA,NA,0.136354356,0.668936637,NA,-0.568412602,-2.710021396,9,-3735.576376,7489.300414,883.7761416,6.23E-194
3329,61.69832159,NA,NA,NA,NA,NA,NA,NA,NA,0.725388484,NA,-0.491567474,-2.393945595,6,-3738.731745,7489.53223,884.0079571,5.55E-194
3213,63.78496555,NA,NA,0.02806629,3.761848546,NA,NA,NA,0.209971548,NA,NA,0.361139713,-3.038907273,8,-3736.760013,7489.63806,884.113787,5.26E-194
3847,65.11147364,NA,-1.223879384,0.238140874,NA,NA,NA,NA,NA,0.471831794,-0.159396154,0.518575687,-2.136043379,9,-3735.797414,7489.742489,884.2182164,4.99E-194
2049,65.34881418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.364048584,4,-3740.864001,7489.760682,884.2364098,4.95E-194
3971,68.28311538,NA,-1.283410361,NA,NA,NA,NA,NA,0.014812391,0.434334574,-0.144832112,0.682975934,-2.130519051,9,-3735.849841,7489.847344,884.3230713,4.74E-194
3207,66.8959682,NA,-1.393170212,0.181729481,NA,NA,NA,NA,0.041239763,NA,NA,1.166350251,-2.36116029,8,-3736.874252,7489.866537,884.3422643,4.69E-194
2051,70.74691828,NA,-0.570450151,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.046904713,5,-3739.985133,7490.019325,884.4950522,4.35E-194
2625,64.012279,NA,NA,NA,NA,NA,NA,0.882003129,NA,NA,0.35236557,NA,-3.510044573,6,-3738.977737,7490.024214,884.4999417,4.34E-194
2823,64.66207776,NA,-1.062087118,0.275789274,NA,NA,NA,NA,NA,0.653858017,-0.017613604,NA,-2.129988951,8,-3736.953858,7490.02575,884.5014771,4.33E-194
3653,54.48448829,NA,NA,0.392026247,NA,NA,NA,1.062211387,NA,NA,-0.189672348,0.733827778,-3.81876897,8,-3737.06461,7490.247252,884.7229799,3.88E-194
2947,68.35287771,NA,-1.072815734,NA,NA,NA,NA,NA,0.015198381,0.678698001,0.054871383,NA,-2.117230663,8,-3737.065519,7490.249072,884.7247991,3.88E-194
2439,64.72361249,NA,-1.066180605,0.273102973,NA,NA,NA,NA,0.004750925,0.650404577,NA,NA,-2.144426854,8,-3737.065928,7490.249888,884.7256155,3.87E-194
3073,61.49297153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.496723202,-2.646748644,5,-3740.124817,7490.298694,884.7744212,3.78E-194
2701,65.38185149,NA,NA,0.086801986,3.901898366,NA,NA,NA,0.196599107,NA,0.096280883,NA,-2.919215272,8,-3737.102453,7490.322939,884.798666,3.74E-194
2703,70.14018551,NA,-0.645464318,0.109835827,3.589830651,NA,NA,NA,0.112269029,NA,0.291892151,NA,-2.602338661,9,-3736.089639,7490.32694,884.8026673,3.73E-194
3463,65.33180794,NA,-1.201946204,0.233975945,NA,NA,NA,NA,0.008013555,0.511456194,NA,0.346803341,-2.197912267,9,-3736.121766,7490.391195,884.8669223,3.61E-194
2629,57.50567332,NA,NA,0.470853875,NA,NA,NA,0.979384607,NA,NA,0.228235042,NA,-3.666259275,7,-3738.231902,7490.555531,885.0312587,3.33E-194
3981,62.61498648,NA,NA,0.109525158,3.298461961,NA,NA,NA,0.136404305,0.671893278,0.013539857,-0.581480438,-2.714298313,10,-3735.21156,7490.603744,885.079471,3.25E-194
2957,61.87343163,NA,NA,0.068620061,3.325544634,NA,NA,NA,0.163280798,0.440886309,-0.183988535,NA,-2.814100413,9,-3736.278567,7490.704795,885.1805228,3.09E-194
2817,60.56062148,NA,NA,NA,NA,NA,NA,NA,NA,0.530462958,-0.185074211,NA,-2.448186423,6,-3739.365182,7490.799104,885.2748312,2.94E-194
3841,61.67784826,NA,NA,NA,NA,NA,NA,NA,NA,0.722653891,-0.011884303,-0.479773892,-2.39034139,7,-3738.371353,7490.834433,885.3101605,2.89E-194
2053,59.74964171,NA,NA,0.379288664,NA,NA,NA,NA,NA,NA,NA,NA,-2.488945408,5,-3740.406542,7490.862144,885.3378716,2.85E-194
2055,65.07425456,NA,-0.625378203,0.419479628,NA,NA,NA,NA,NA,NA,NA,NA,-2.154500756,6,-3739.396763,7490.862266,885.3379931,2.85E-194
3333,57.70399459,NA,NA,0.339528211,NA,NA,NA,NA,NA,0.764119833,NA,-0.674060233,-2.418418377,7,-3738.387414,7490.866556,885.342283,2.85E-194
3725,63.21129401,NA,NA,0.044375173,3.670688676,NA,NA,NA,0.204513972,NA,-0.19342296,0.489167582,-2.95682057,9,-3736.369124,7490.885909,885.3616367,2.82E-194
3719,66.22979446,NA,-1.404429382,0.197760135,NA,NA,NA,NA,0.031094001,NA,-0.315316254,1.379657164,-2.227301548,9,-3736.386821,7490.921304,885.3970313,2.77E-194
2309,56.94733557,NA,NA,0.260447442,NA,NA,NA,NA,NA,0.442713501,NA,NA,-2.63880828,6,-3739.432822,7490.934384,885.4101119,2.75E-194
2433,60.84793261,NA,NA,NA,NA,NA,NA,NA,0.178366234,0.479337487,NA,NA,-2.776233193,6,-3739.435397,7490.939533,885.4152605,2.74E-194
2563,70.98271129,NA,-0.749556645,NA,NA,NA,NA,NA,NA,NA,0.401953978,NA,-2.256409171,6,-3739.465935,7491.00061,885.4763374,2.66E-194
3457,61.9960335,NA,NA,NA,NA,NA,NA,NA,0.147507202,0.707285567,NA,-0.459826946,-2.575921131,7,-3738.603512,7491.298753,885.7744804,2.29E-194
2177,65.83137248,NA,NA,NA,NA,NA,NA,NA,0.198926097,NA,NA,NA,-2.595522353,5,-3740.692383,7491.433825,885.9095525,2.14E-194
3585,61.08034648,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.251852648,0.667621589,-2.550340503,6,-3739.698973,7491.466686,885.942413,2.11E-194
2561,64.74506137,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166284327,NA,-2.491904125,5,-3740.740095,7491.52925,886.0049772,2.04E-194
3975,65.11760342,NA,-1.222592728,0.237984376,NA,NA,NA,NA,0.005486376,0.471435423,-0.159240212,0.518655834,-2.143077236,10,-3735.716057,7491.612739,886.0884659,1.96E-194
2179,70.80862738,NA,-0.546583032,NA,NA,NA,NA,NA,0.118580538,NA,NA,NA,-2.19815135,6,-3739.870593,7491.809925,886.2856523,1.78E-194
3077,58.14196257,NA,NA,0.284060491,NA,NA,NA,NA,NA,NA,NA,0.388192596,-2.678514625,6,-3739.910561,7491.889861,886.3655889,1.71E-194
2951,64.66675447,NA,-1.061060246,0.27567169,NA,NA,NA,NA,0.004290534,0.653570386,-0.017474608,NA,-2.135487443,9,-3736.872881,7491.893424,886.3691517,1.70E-194
3201,61.94923979,NA,NA,NA,NA,NA,NA,NA,0.222178022,NA,NA,0.507380012,-2.911345315,6,-3739.925307,7491.919354,886.3950814,1.68E-194
3845,57.61554434,NA,NA,0.34101422,NA,NA,NA,NA,NA,0.754724628,-0.041540885,-0.633636302,-2.405950146,8,-3738.02299,7492.164012,886.6397395,1.49E-194
2567,65.97267326,NA,-0.747016282,0.365564777,NA,NA,NA,NA,NA,NA,0.288831787,NA,-2.291212223,7,-3739.053052,7492.197832,886.6735598,1.46E-194
2821,56.67929721,NA,NA,0.299406241,NA,NA,NA,NA,NA,0.504506702,-0.259876776,NA,-2.47817455,7,-3739.12055,7492.332828,886.8085551,1.37E-194
2945,60.98069726,NA,NA,NA,NA,NA,NA,NA,0.166776449,0.524330958,-0.171968062,NA,-2.649708757,7,-3739.224193,7492.540113,887.0158406,1.23E-194
2181,60.26484292,NA,NA,0.374919679,NA,NA,NA,NA,0.185801799,NA,NA,NA,-2.703708037,6,-3740.248665,7492.56607,887.0417971,1.22E-194
3969,61.97588409,NA,NA,NA,NA,NA,NA,NA,0.147491428,0.704601099,-0.011675093,-0.448244368,-2.572360732,8,-3738.242765,7492.603562,887.0792892,1.19E-194
3461,58.02886864,NA,NA,0.333467111,NA,NA,NA,NA,0.125655488,0.748007675,NA,-0.643763895,-2.572997653,8,-3738.274018,7492.666069,887.1417963,1.16E-194
2437,57.43593091,NA,NA,0.257034947,NA,NA,NA,NA,0.171034247,0.440444498,NA,NA,-2.83573263,7,-3739.289974,7492.671676,887.147403,1.15E-194
2183,65.17118096,NA,-0.605731661,0.415976449,NA,NA,NA,NA,0.095325802,NA,NA,NA,-2.275186533,7,-3739.294817,7492.681361,887.1570887,1.15E-194
2565,59.72414415,NA,NA,0.367911244,NA,NA,NA,NA,NA,NA,0.053239862,NA,-2.526127446,6,-3740.320582,7492.709904,887.1856316,1.13E-194
2691,71.041689,NA,-0.725930644,NA,NA,NA,NA,NA,0.114710449,NA,0.400747471,NA,-2.402090497,7,-3739.353701,7492.79913,887.2748574,1.08E-194
3589,57.49472533,NA,NA,0.299043335,NA,NA,NA,NA,NA,NA,-0.287198009,0.577349907,-2.570253542,7,-3739.450852,7492.993432,887.4691596,9.83E-195
3713,61.53896879,NA,NA,NA,NA,NA,NA,NA,0.216080958,NA,-0.24276384,0.671818852,-2.811154656,7,-3739.50623,7493.104187,887.5799147,9.30E-195
2689,65.21068711,NA,NA,NA,NA,NA,NA,NA,0.208890687,NA,0.177612104,NA,-2.743683985,6,-3740.555773,7493.180286,887.6560132,8.95E-195
3205,58.66374031,NA,NA,0.275976405,NA,NA,NA,NA,0.207650215,NA,NA,0.401241607,-2.924904998,7,-3739.727442,7493.546612,888.0223394,7.45E-195
3973,57.94157032,NA,NA,0.334934356,NA,NA,NA,NA,0.125520635,0.738789713,-0.040833884,-0.604060476,-2.560575556,9,-3737.909298,7493.966259,888.4419861,6.04E-195
2695,66.07009699,NA,-0.727360341,0.362037208,NA,NA,NA,NA,0.095548768,NA,0.288918539,NA,-2.412221361,8,-3738.950748,7494.019529,888.4952559,5.88E-195
2949,57.13108617,NA,NA,0.294350588,NA,NA,NA,NA,0.15335653,0.499306645,-0.246562052,NA,-2.662973867,8,-3738.990657,7494.099347,888.5750741,5.65E-195
2693,60.24500895,NA,NA,0.360773147,NA,NA,NA,NA,0.189980711,NA,0.065735719,NA,-2.75444983,7,-3740.15634,7494.404409,888.8801362,4.85E-195
3717,58.01815041,NA,NA,0.290771586,NA,NA,NA,NA,0.199895291,NA,-0.27781229,0.583730115,-2.810979604,8,-3739.27572,7494.669472,889.1451996,4.25E-195
395,68.9267344,NA,-1.983783426,NA,1.063128319,NA,NA,NA,-1.166174455,0.721977199,NA,NA,NA,7,-3740.914473,7495.920675,890.3964021,2.27E-195
1419,68.88095556,NA,-1.848523971,NA,1.206354211,NA,NA,NA,-1.144873303,0.834756813,NA,-0.283649984,NA,8,-3740.03715,7496.192333,890.6680605,1.99E-195
1931,68.22594252,NA,-1.871765463,NA,1.18540819,NA,NA,NA,-1.040516844,0.637612504,-0.630798025,0.482005203,NA,9,-3739.06083,7496.269322,890.7450491,1.91E-195
1675,68.98662217,NA,-2.150168907,NA,1.107604726,NA,NA,NA,-1.0628312,NA,-0.879432052,1.64380082,NA,8,-3740.104299,7496.326632,890.8023591,1.86E-195
907,68.32091258,NA,-1.717573179,NA,1.347808068,NA,NA,NA,-1.040129739,0.805522711,-0.491239913,NA,NA,8,-3740.196573,7496.511179,890.9869067,1.69E-195
459,68.56150574,NA,-1.619799231,NA,1.640055912,NA,NA,-0.414078586,-1.05304232,0.626794689,NA,NA,NA,8,-3740.350415,7496.818863,891.2945903,1.45E-195
1483,68.498345,NA,-1.44679489,NA,1.826938596,NA,NA,-0.422072541,-1.024719259,0.763351541,NA,-0.348073483,NA,9,-3739.447381,7497.042425,891.518152,1.30E-195
1739,68.75461268,NA,-1.782424111,NA,1.659940198,NA,NA,-0.370864591,-0.977443495,NA,-0.74351728,1.391095769,NA,9,-3739.676908,7497.501478,891.9772052,1.03E-195
1995,68.03278481,NA,-1.533940355,NA,1.704442356,NA,NA,-0.350287459,-0.960629593,0.615817103,-0.510923035,0.283034414,NA,10,-3738.68943,7497.559484,892.0352111,1.00E-195
387,68.60590161,NA,-1.9879819,NA,NA,NA,NA,NA,-1.130768959,0.751607504,NA,NA,NA,6,-3742.754959,7497.578657,892.0543843,9.93E-196
1163,70.39966896,NA,-2.249921881,NA,1.10271708,NA,NA,NA,-1.239465273,NA,NA,0.998520774,NA,7,-3741.799765,7497.691258,892.166985,9.38E-196
971,68.07805908,NA,-1.430871703,NA,1.820441384,NA,NA,-0.366297075,-0.956758379,0.710250272,-0.426129563,NA,NA,9,-3739.781425,7497.710512,892.1862393,9.29E-196
399,67.69811294,NA,-1.996163997,0.088811783,0.816097942,NA,NA,NA,-1.171115464,0.716602287,NA,NA,NA,8,-3740.902078,7497.922189,892.3979165,8.36E-196
1411,68.54709988,NA,-1.899172138,NA,NA,NA,NA,NA,-1.11357911,0.828597153,NA,-0.187014159,NA,7,-3741.924913,7497.941554,892.4172812,8.28E-196
1227,69.79724595,NA,-1.737307343,NA,1.842656122,NA,NA,-0.496169073,-1.088705986,NA,NA,0.793856326,NA,8,-3740.933252,7497.984537,892.4602641,8.10E-196
1923,67.8955239,NA,-1.921616012,NA,NA,NA,NA,NA,-1.009387605,0.630841422,-0.633097712,0.579748365,NA,8,-3740.94376,7498.005552,892.4812797,8.02E-196
1667,68.67014331,NA,-2.194016376,NA,NA,NA,NA,NA,-1.033503344,NA,-0.879113825,1.723656541,NA,7,-3741.970218,7498.032163,892.5078906,7.91E-196
1423,67.10641899,NA,-1.830949634,0.127422499,0.889323168,NA,NA,NA,-1.146396613,0.856515213,NA,-0.357770253,NA,9,-3739.968371,7498.084403,892.5601304,7.71E-196
1935,66.06579897,NA,-1.850937296,0.154225316,0.801283617,NA,NA,NA,-1.040384846,0.660214432,-0.642741798,0.406792157,NA,10,-3738.96799,7498.116604,892.5923314,7.58E-196
1679,67.74203853,NA,-2.143770589,0.08997306,0.881922784,NA,NA,NA,-1.063215719,NA,-0.891539839,1.623946451,NA,9,-3740.065265,7498.278192,892.7539198,7.00E-196
899,67.95690004,NA,-1.739302087,NA,NA,NA,NA,NA,-1.003632167,0.837425028,-0.460831214,NA,NA,7,-3742.109205,7498.310139,892.785866,6.89E-196
911,65.79639155,NA,-1.721328218,0.17901879,0.872501168,NA,NA,NA,-1.040046621,0.801345001,-0.53038241,NA,NA,9,-3740.091266,7498.330193,892.8059207,6.82E-196
203,70.73285841,NA,-1.069150546,NA,2.88968493,NA,NA,-0.613486843,-0.995535824,NA,NA,NA,NA,7,-3742.231001,7498.553729,893.0294567,6.10E-196
451,68.13704867,NA,-1.67365296,NA,NA,NA,NA,-0.359834864,-1.015759198,0.682867836,NA,NA,NA,7,-3742.356592,7498.804912,893.280639,5.38E-196
463,68.00483285,NA,-1.62883676,0.040475365,1.522107687,NA,NA,-0.41020965,-1.05635089,0.62523467,NA,NA,NA,9,-3740.352714,7498.853089,893.3288166,5.25E-196
1487,67.35532368,NA,-1.441889604,0.082511838,1.611654535,NA,NA,-0.41526504,-1.02764329,0.778593501,NA,-0.395032111,NA,10,-3739.402933,7498.98649,893.4622178,4.91E-196
1475,68.07295856,NA,-1.577963634,NA,NA,NA,NA,-0.360873265,-0.99708144,0.764837191,NA,-0.199592391,NA,8,-3741.523465,7499.164964,893.640691,4.49E-196
1155,70.08407756,NA,-2.293539992,NA,NA,NA,NA,NA,-1.210203145,NA,NA,1.078256668,NA,6,-3743.665264,7499.399268,893.8749953,3.99E-196
139,71.84350547,NA,-1.517295434,NA,2.270854503,NA,NA,NA,-1.162414289,NA,NA,NA,NA,6,-3743.686443,7499.441626,893.9173534,3.91E-196
1999,66.4622331,NA,-1.529384168,0.112559862,1.407746087,NA,NA,-0.339245808,-0.963051448,0.63300105,-0.523417094,0.234409579,NA,11,-3738.624417,7499.465761,893.9414888,3.86E-196
1743,68.09562714,NA,-1.783428069,0.047831257,1.533361501,NA,NA,-0.366416545,-0.978672108,NA,-0.751582189,1.383569846,NA,10,-3739.650309,7499.481243,893.9569703,3.83E-196
1731,68.34202475,NA,-1.90302673,NA,NA,NA,NA,-0.312004427,-0.949363026,NA,-0.764634352,1.544560066,NA,8,-3741.701336,7499.520704,893.9964318,3.76E-196
1987,67.61564185,NA,-1.659956739,NA,NA,NA,NA,-0.290046219,-0.931952471,0.610341267,-0.534669318,0.450429306,NA,9,-3740.727281,7499.602224,894.0779517,3.61E-196
975,66.32476027,NA,-1.445483665,0.125043726,1.468687357,NA,NA,-0.350975556,-0.960187606,0.71131723,-0.45619303,NA,NA,10,-3739.718487,7499.617597,894.0933246,3.58E-196
391,66.72060089,NA,-2.006626324,0.145105696,NA,NA,NA,NA,-1.152285477,0.731574985,NA,NA,NA,7,-3742.790815,7499.673359,894.1490861,3.48E-196
1167,70.1541755,NA,-2.248906786,0.01801317,1.057558034,NA,NA,NA,-1.240028615,NA,NA,0.9927664,NA,8,-3741.789106,7499.696244,894.1719713,3.44E-196
963,67.64342595,NA,-1.503266858,NA,NA,NA,NA,-0.309793132,-0.92229666,0.766310929,-0.396744637,NA,NA,8,-3741.847888,7499.813808,894.2895358,3.25E-196
1415,66.09012067,NA,-1.854189929,0.185620693,NA,NA,NA,NA,-1.127780294,0.862649997,NA,-0.331982672,NA,8,-3741.870009,7499.85805,894.3337774,3.18E-196
1927,65.14227872,NA,-1.872026126,0.206837947,NA,NA,NA,NA,-1.022739925,0.664093785,-0.64812074,0.436404165,NA,9,-3740.858077,7499.863816,894.3395434,3.17E-196
1231,70.12025566,NA,-1.737034553,-0.023883911,1.904939886,NA,NA,-0.49771046,-1.087489215,NA,NA,0.800848122,NA,9,-3740.91953,7499.986722,894.4624498,2.98E-196
1671,66.73579152,NA,-2.16888944,0.14749917,NA,NA,NA,NA,-1.043931215,NA,-0.899073183,1.664433969,NA,8,-3741.966134,7500.050301,894.5260282,2.88E-196
903,64.76269381,NA,-1.734099232,0.238658972,NA,NA,NA,NA,-1.020681149,0.816856209,-0.527313021,NA,NA,8,-3741.987647,7500.093327,894.5690548,2.82E-196
1219,69.37074068,NA,-1.870176991,NA,NA,NA,NA,-0.434587699,-1.060955522,NA,NA,0.945858956,NA,7,-3743.014805,7500.121338,894.5970651,2.78E-196
1481,62.21976259,NA,NA,NA,2.940713621,NA,NA,-0.758428014,-1.016320327,0.997767465,NA,-1.515294949,NA,8,-3742.05984,7500.237712,894.7134397,2.63E-196
715,70.66911787,NA,-0.983389197,NA,3.003110674,NA,NA,-0.606543742,-0.961546874,NA,-0.139344686,NA,NA,8,-3742.096613,7500.311258,894.7869853,2.53E-196
207,69.5947463,NA,-1.090240484,0.081975653,2.644456838,NA,NA,-0.604646605,-1.002526991,NA,NA,NA,NA,8,-3742.217001,7500.552035,895.0277626,2.24E-196
455,66.24741869,NA,-1.692231873,0.145426692,NA,NA,NA,-0.359957101,-1.037284248,0.662767649,NA,NA,NA,8,-3742.39211,7500.902252,895.3779795,1.88E-196
1479,65.58753486,NA,-1.531661438,0.187678311,NA,NA,NA,-0.361796204,-1.011142127,0.799104426,NA,-0.346200063,NA,9,-3741.465811,7501.079284,895.555011,1.72E-196
651,71.74080392,NA,-1.394937026,NA,2.43306955,NA,NA,NA,-1.114083472,NA,-0.187712467,NA,NA,7,-3743.510809,7501.113345,895.5890725,1.70E-196
1993,61.6411898,NA,NA,NA,2.902736364,NA,NA,-0.723099602,-0.97203161,0.906294692,-0.350303003,-1.130791498,NA,9,-3741.520766,7501.189195,895.6649224,1.63E-196
143,69.47674471,NA,-1.547317065,0.168129077,1.786140633,NA,NA,NA,-1.17182159,NA,NA,NA,NA,7,-3743.609337,7501.310401,895.7861288,1.54E-196
1991,64.88426792,NA,-1.611654912,0.205267883,NA,NA,NA,-0.289035547,-0.945473247,0.643412698,-0.54992122,0.30862373,NA,10,-3740.643826,7501.468276,895.9440031,1.42E-196
1159,68.96991669,NA,-2.280143833,0.086381977,NA,NA,NA,NA,-1.218658841,NA,NA,1.034992858,NA,7,-3743.716997,7501.525721,896.0014487,1.38E-196
1735,66.40360646,NA,-1.877728937,0.147799013,NA,NA,NA,-0.312132886,-0.959777456,NA,-0.784587163,1.485143369,NA,9,-3741.696854,7501.541369,896.0170964,1.37E-196
967,64.60945074,NA,-1.504408015,0.227290579,NA,NA,NA,-0.301791184,-0.940634333,0.748558846,-0.461714731,NA,NA,9,-3741.745979,7501.639621,896.1153483,1.30E-196
195,70.297285,NA,-1.077823906,NA,NA,NA,NA,-0.54465003,-0.915310672,NA,NA,NA,NA,6,-3744.793231,7501.655201,896.1309282,1.29E-196
